"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
17033,19541,91,4,0,2,26351,389,42.4
17035,10943,97,0,1,1,22596,355,41.6
17037,104345,78,7,2,11,24025,737,30.3
17039,16388,95,0,0,2,29100,411,42.8
17041,19826,91,0,1,7,25455,501,38.3
17043,930412,69,5,11,14,39336,1029,38.8
17045,17992,97,1,0,1,25389,403,43.4
17047,6649,97,0,0,1,22885,333,43.7
17049,34332,96,0,1,2,26775,450,38.9
17051,22136,92,4,1,2,21472,412,40.1
17053,13835,95,1,0,3,26010,444,42.7
17055,39694,96,0,0,1,21625,408,42.1
17057,36323,92,4,0,3,22651,471,42.2
17059,5385,96,0,0,1,22125,238,45.1
17061,13502,97,1,0,1,22105,406,42.6
17063,50277,88,1,1,9,29622,770,37.2
17065,8322,99,1,0,0,24110,350,43.2
17067,18738,97,1,0,1,25085,423,46.2
17069,4228,96,1,1,2,21415,245,46.6
17071,7042,97,0,1,1,26603,413,49.1
17073,49883,91,2,0,5,27402,444,42.2
17075,29053,91,1,1,6,25565,461,44.1
17077,59534,75,14,3,4,21147,529,30.1
17079,9635,97,0,0,1,25303,331,42.9
17081,38578,86,8,1,2,22975,428,40.7
17083,22625,96,0,1,1,25901,494,42.3
17085,22397,95,0,0,3,29362,445,48.2
17087,12829,86,9,0,3,20014,428,43.2
17089,524886,58,5,4,31,31056,869,35.9
17091,112221,73,15,1,10,24449,663,37.3
17093,120036,72,6,3,17,31053,1151,33.8
17095,52112,84,8,1,5,22241,429,42.1
17097,702898,64,7,7,21,39299,927,37.6
17099,112579,87,2,1,9,25755,536,41.6
17101,16665,72,20,0,6,14468,374,40.7
17103,35027,87,5,1,6,25363,514,42.2
17105,37689,89,5,0,4,25769,491,41.3
17107,29956,77,12,1,4,21786,478,39.7
17109,32009,88,5,2,3,21664,502,30.7
17111,307357,83,1,3,12,33735,918,39.3
17113,173114,80,8,5,5,31305,665,32.7
17115,109193,77,15,1,2,26895,513,40.6
17117,46844,96,1,0,1,25962,451,42.6
17119,267356,86,8,1,3,28337,599,39.5
17121,38665,92,4,1,2,22808,419,41.7
17123,12173,95,1,0,3,27739,448,45.9
17125,14126,97,1,0,1,24173,425,44.7
17127,15016,89,6,0,3,22927,451,43.7
17129,12611,96,1,0,1,30578,441,42.5
17131,16107,96,0,0,2,26823,431,44.3
17133,33539,97,0,1,2,32889,664,42.1
17135,29348,88,9,0,2,19866,424,42.2
17137,35129,89,6,1,2,24586,454,41
17139,14927,97,0,0,1,25053,469,41
17141,52397,88,1,0,9,27451,537,41.5
17143,187112,71,17,4,4,28610,576,36.8
17145,21810,86,9,0,2,21720,358,40.8
17147,16495,97,0,0,1,32724,542,43.3
17149,16144,96,1,0,1,21594,346,42.6
17151,4331,93,4,0,2,21131,286,47.7
17153,5871,64,32,0,2,18923,332,43.5
17155,5822,93,0,0,5,29918,500,46
17157,33069,86,10,0,3,22895,460,41.7
17159,16127,96,0,0,1,23498,395,42.4
17161,147161,74,9,2,12,26391,561,40
17163,267029,63,30,1,4,26738,589,37.7
17165,24783,92,4,1,2,21175,377,42.4
17167,199016,81,12,2,2,31024,577,39.7
17169,7311,94,5,0,0,24077,379,44.7
17171,5198,97,0,0,1,24978,335,43.5
17173,22115,98,1,0,1,23697,386,44.4
17175,5859,97,1,1,1,27148,379,45.9
17177,46625,84,9,1,3,24253,473,44.3
17179,135697,94,1,1,2,29718,546,40.5
17181,17551,92,1,0,5,23140,341,43.6
17183,80368,79,14,1,5,22233,464,40
17185,11652,95,1,1,2,24155,396,42.7
17187,17701,86,3,2,9,22876,407,40.2
17189,14457,96,1,0,2,28683,418,42.6
17191,16555,97,1,1,1,23869,360,42.4
17193,14464,97,0,0,1,25534,371,44.5
17195,57525,85,2,1,12,25490,495,42.7
17197,683995,66,11,5,16,31310,863,36.6
17199,67121,91,4,1,2,24669,505,41
17201,290439,71,12,2,12,25198,607,39.2
17203,39106,96,1,1,2,30804,557,39.9
18001,34642,94,1,0,4,21274,455,33.8
18003,363453,75,11,3,7,25770,548,35.6
18005,79488,85,2,5,6,27987,637,38.1
18007,8752,93,1,0,5,22526,477,40.4
18009,12476,96,1,0,1,20534,417,43.3
18011,60511,92,1,2,3,38038,667,38.8
18013,15011,96,0,0,1,29903,649,48.3
18015,20014,94,0,0,4,25365,493,41.5
18017,38476,82,1,1,14,22125,464,40.1
18019,113181,84,7,1,5,25470,604,38.7
18021,26686,97,0,0,1,21856,450,40.4
18023,32835,84,1,0,14,22337,518,38.4
18025,10591,96,0,0,1,18835,334,43.1
18027,32411,93,1,0,4,21101,427,35
18029,49679,96,1,1,1,27907,598,41.7
18031,26240,95,1,1,2,23346,554,39.5
18033,42449,95,0,0,3,24016,511,38.6
18035,117335,87,6,1,2,21179,545,34.8
18037,42291,92,0,1,7,25972,471,41.2
18039,200685,76,6,1,15,21817,606,35.2
18041,23773,96,2,0,1,20508,476,42.2
18043,75900,89,5,1,3,28116,572,39.6
18045,16888,96,0,0,2,24619,460,42.3
18047,22935,97,0,1,1,24032,476,41.2
18049,20527,92,1,0,5,22807,453,41.7
18051,33668,94,2,0,1,24682,449,40
18053,68896,86,7,1,4,20440,473,40
18055,32815,97,0,0,1,22767,410,42.3
18057,296635,85,4,5,4,41316,871,36.1
18059,71328,94,2,1,2,29058,666,39.8
18061,39230,96,1,0,2,24460,513,41.7
18063,153435,87,6,2,3,30364,785,37.4
18065,49146,94,2,0,2,21286,479,42.2
18067,82765,86,7,1,3,24297,504,41.5
18069,36863,96,1,1,2,22606,515,39.8
18071,43471,90,1,1,6,22421,534,38.3
18073,33448,92,1,0,6,24614,615,38.8
18075,21255,95,1,0,3,19591,388,39.5
18077,32453,93,2,1,2,22139,519,40.7
18079,28113,95,1,0,2,21434,472,39.4
18081,145645,91,2,2,3,28889,689,37.3
18083,38062,93,3,1,2,21928,466,39.2
18085,77983,89,1,1,8,26011,555,37.9
18087,38084,95,0,0,4,20413,513,31.1
18089,491596,55,24,1,18,24756,663,38.1
18091,111280,80,11,0,6,23499,568,39.9
18093,45814,96,0,1,1,23404,467,41.9
18095,130280,86,8,0,4,22236,527,39.8
18097,926335,58,27,2,10,24330,636,34.1
18099,46962,89,1,1,9,22895,519,39.5
18101,10262,97,0,1,0,22939,373,42.5
18103,36211,90,5,0,3,21745,464,40.1
18105,142404,85,3,6,3,24266,703,28.4
18107,38172,93,1,1,5,22911,497,40.2
18109,69403,96,0,1,1,26175,596,40.9
18111,14057,92,0,0,6,23154,513,43
18113,47546,88,0,1,10,23477,518,37.9
18115,6033,99,1,0,0,23848,509,46
18117,19725,96,1,0,1,19660,405,40.9
18119,21192,97,1,0,1,21842,507,43.9
18121,17107,95,2,0,1,20592,415,41.8
18123,19414,94,3,0,1,20964,442,41.4
18125,12687,99,0,0,0,23169,383,43.4
18127,166570,85,3,1,9,29922,727,39.2
18129,25567,96,1,0,1,29821,465,42.5
18131,13047,95,0,0,3,22798,448,41.3
18133,37650,92,4,1,2,22983,527,37.5
18135,25596,94,0,0,3,23000,426,42.2
18137,28612,96,0,1,2,23534,483,40.4
18139,16991,96,1,0,1,23186,464,41.3
18141,267246,74,13,2,8,24395,595,36.5
18143,23783,96,0,0,2,21385,547,40.3
18145,44441,93,1,1,4,24645,555,41
18147,20856,95,1,0,3,24936,402,42.7
18149,23117,95,1,0,3,20899,477,41.6
18151,34267,94,0,0,3,24576,525,41.7
18153,21111,92,5,0,2,19715,439,40.8
18155,10500,97,1,0,1,19516,533,40.1
18157,180952,78,4,7,8,23529,661,27.9
18159,15573,96,0,0,3,25868,502,43.8
18161,7299,96,0,1,1,21487,420,42.1
18163,181305,85,9,1,2,24961,546,37.8
18165,15860,97,0,0,1,22022,369,42.9
18167,108268,86,6,2,2,21626,523,36
18169,32358,95,1,0,2,22674,461,42.4
18171,8367,97,1,0,1,27731,493,44.1
18173,60995,93,2,2,2,30507,602,40.6
18175,27930,97,0,0,1,20483,442,40.7
18177,67866,89,5,1,3,22093,462,40.9
18179,27796,95,1,1,2,24253,501,41.2
18181,24388,90,0,0,8,24944,477,42
18183,33330,96,0,0,2,26383,461,41
19001,7426,97,0,0,2,25990,386,45.9
19003,3892,97,1,0,1,26428,355,46.8
19005,14060,92,1,0,5,26077,404,45.1
19007,12669,96,0,0,2,23653,380,44.7
19009,5869,97,0,0,1,29882,355,47.8
19011,25803,97,1,0,1,29990,438,41.4
19013,132496,83,9,2,4,25382,576,34.7
19015,26401,95,1,0,2,26935,509,41.3
19017,24539,96,1,1,1,30504,482,38.6
19019,20998,97,0,0,1,29045,466,38.4
19021,20507,64,3,8,24,24511,462,35.9
19023,14966,97,0,0,1,26498,420,43.5
19025,9914,95,1,0,2,26524,385,46
19027,20629,96,2,0,2,27100,405,42.3
19029,13590,96,0,0,2,25868,429,44.7
19031,18375,96,0,1,2,27879,492,42.1
19033,43481,92,1,1,4,28270,485,44.2
19035,11853,94,0,0,3,27934,363,46.6
19037,12244,96,0,1,2,26981,409,44.1
19039,9280,88,0,0,11,22586,477,39.6
19041,16537,95,1,0,3,27138,481,42.2
19043,17806,96,1,0,2,26124,397,45.4
19045,48365,92,3,1,3,27255,478,42.1
19047,17252,69,1,0,27,23344,403,38
19049,74892,87,1,3,6,37669,751,34.7
19051,8742,97,0,0,1,23867,396,38
19053,8249,93,2,1,3,19493,353,37.4
19055,17507,97,0,0,1,27563,404,43.1
19057,40208,88,5,1,3,24614,475,42.1
19059,16967,97,0,0,2,34218,506,48.7
19061,95906,92,2,1,2,27096,572,38.8
19063,9917,88,1,0,9,27707,430,41.5
19065,20589,95,1,1,2,24513,379,43.1
19067,16050,94,2,1,2,25918,409,43.6
19069,10489,86,1,0,12,25417,435,42.8
19071,7106,95,0,0,3,29060,425,46.4
19073,9174,95,0,0,3,26918,390,45.1
19075,12407,97,0,0,1,31076,421,42.2
19077,10740,96,1,0,2,28946,427,45.9
19079,15297,91,1,2,5,26001,461,42.4
19081,11092,94,1,0,4,26846,429,44
19083,17393,93,1,1,4,26256,425,44.7
19085,14467,97,0,0,1,26910,442,43.8
19087,20080,89,2,2,4,23439,465,40.7
19089,9494,97,0,0,1,25804,417,42.2
19091,9674,94,0,0,4,27814,438,43.7
19093,7071,96,1,0,2,28398,301,45.1
19095,16344,96,1,0,2,29022,399,42.4
19097,19572,96,0,0,1,25546,429,44.5
19099,36726,95,1,1,2,26138,531,42.2
19101,17318,82,1,8,3,25209,468,42.5
19103,139436,81,5,6,5,31271,747,29.8
19105,20560,95,2,0,2,26937,421,43.2
19107,10291,97,0,0,1,23076,394,44.3
19109,15280,96,0,0,2,28952,411,46.1
19111,35369,91,3,1,3,22746,421,42.9
19113,216640,88,4,2,3,30829,576,37.1
19115,11271,80,1,3,16,26176,430,40.8
19117,8731,97,0,0,0,23512,400,45.4
19119,11723,96,0,0,2,26777,393,38.4
19121,15644,97,0,1,1,28922,549,40.5
19123,22396,94,1,1,2,25228,465,39.8
19125,33248,95,1,1,2,26280,528,39.2
19127,40962,75,2,3,19,24648,506,38.9
19129,14862,95,1,0,3,28280,523,41.9
19131,10762,98,0,0,1,25706,367,43.7
19133,9088,96,1,0,2,24730,422,47
19135,8002,95,0,1,1,25753,436,43.2
19137,10465,95,0,0,3,23445,432,45.1
19139,42913,79,1,1,17,25503,550,38.2
19141,14092,94,1,1,4,30600,430,44
19143,6211,92,0,0,7,25306,400,44.5
19145,15660,92,2,1,3,23617,393,43.5
19147,9208,96,1,0,2,26154,401,42.9
19149,24853,94,1,0,4,27991,461,41.8
19151,7127,94,1,0,3,26406,375,47.3
19153,452369,79,6,4,8,31291,704,35
19155,93213,89,1,1,7,27057,625,39.2
19157,18705,93,1,2,3,26018,474,40.9
19159,5061,96,0,0,1,26557,337,46.3
19161,10101,96,1,0,3,26991,401,46.1
19163,169994,82,8,2,6,29391,608,37.6
19165,11992,96,0,0,2,27695,455,46.6
19167,34509,88,0,1,10,26029,470,33.3
19169,93586,86,2,7,3,25589,669,25.9
19171,17479,83,1,0,8,26432,467,43
19173,6213,91,0,1,7,23821,378,43.7
19175,12575,95,1,0,2,24022,429,40.6
19177,7432,97,0,0,1,23268,305,43.9
19179,35315,86,2,1,10,22716,459,39.8
19181,47542,95,0,0,2,30086,632,38.4
19183,22017,92,1,0,5,27228,515,41.5
19185,6384,97,0,0,1,23009,268,44.5
19187,37295,89,4,1,4,23718,466,39.7
19189,10614,93,1,1,4,25021,398,43.2
19191,20884,95,1,1,2,26211,469,40.6
19193,102530,76,3,3,15,23630,542,35.4
19195,7563,95,1,0,3,24734,396,44.8
19197,12936,88,0,1,10,26316,421,44.6
20001,13081,91,2,1,3,20671,387,41.2
20003,7896,95,0,0,0,21226,421,41.7
20005,16633,88,4,0,3,21677,417,35.9
20007,4770,93,0,0,3,28174,371,44.9
20009,27399,83,1,0,14,24338,397,39.3
20011,14812,91,3,1,2,20783,399,37.3
20013,9880,84,2,1,4,22600,337,42.5
20015,66092,90,2,1,4,27647,538,37.8
20017,2722,92,1,0,4,23459,321,46.2
20019,3520,88,1,0,2,23584,339,49.1
20021,20952,89,1,0,2,19809,401,41.4
20023,2682,91,0,1,6,26626,376,49.6
20025,2145,81,1,1,12,25106,487,44.4
20027,8421,95,1,1,3,26807,411,42.2
20029,9339,94,0,1,3,22441,383,42.3
20031,8458,94,1,1,2,29382,391,44.1
20033,2010,95,0,1,4,23661,297,45.7
20035,36079,81,3,2,10,21950,434,38.2
20037,39304,88,2,2,5,20346,486,32.6
20039,2905,95,0,0,3,29891,394,52.3
20041,19516,92,1,0,4,24430,441,41.7
20043,7859,90,4,0,3,23471,387,38.8
20045,114967,80,4,4,6,27611,695,28.8
20047,2991,78,1,0,20,25584,315,45.2
20049,2683,92,1,0,4,21764,274,50.4
20051,28993,90,1,1,5,26098,506,32.2
20053,6410,87,4,0,6,24102,384,44.2
20055,37133,44,2,4,48,22145,519,30.4
20057,34714,42,2,1,53,20619,505,30.9
20059,25753,91,1,0,4,24567,535,39
20061,36787,59,16,3,14,21450,827,26.2
20063,2735,95,1,1,2,25484,372,47.4
20065,2593,89,3,1,3,28233,318,49.8
20067,7816,53,0,0,46,25195,450,32.8
20069,6065,85,0,0,15,26131,459,36.1
20071,1224,74,1,0,23,25994,488,49.4
20073,6393,92,0,0,4,23335,340,48
20075,2586,65,0,0,34,22250,457,38
20077,5861,90,0,0,6,24640,391,43
20079,34835,84,2,1,11,24453,496,38.6
20081,4130,69,0,1,29,24362,506,36.1
20083,1939,89,0,2,7,31547,392,47.8
20085,13400,85,1,0,4,25038,450,40.8
20087,18898,94,0,0,2,26227,489,43.5
20089,3038,96,0,0,2,23002,295,52.1
20091,566814,81,4,4,7,40331,792,36.8
20093,3952,66,1,0,30,23884,426,34.8
20095,7790,94,0,0,3,24998,423,45.2
20097,2536,90,1,1,6,24116,362,41.7
20099,21048,85,3,0,4,21006,364,40.6
20101,1674,92,0,0,6,31458,361,44.6
20103,78227,79,8,2,7,27138,664,37.3
20105,3154,95,1,0,3,24953,301,46.2
20107,9528,94,1,0,2,26519,420,43.7
20109,2793,91,0,0,5,28974,392,42.2
20111,33462,72,2,2,20,20943,454,32.5
20113,29252,92,1,1,4,28396,504,42
20115,12290,94,1,0,3,23642,379,45
20117,10005,95,0,0,2,26313,373,45
20119,4383,83,1,1,14,23446,428,39.8
20121,32688,93,1,0,3,29413,552,40.4
20123,6296,96,0,1,2,27555,350,44.4
20125,34184,80,5,1,6,20864,445,39.4
20127,5750,93,0,0,4,23928,424,47.6
20129,3106,74,1,0,21,22297,332,41.6
20131,10159,96,1,0,2,26041,372,41.6
20133,16423,91,1,0,5,22354,401,40
20135,3077,89,1,0,9,29968,357,49.2
20137,5590,90,2,0,5,23702,392,44
20139,16080,94,0,0,3,24243,430,42.6
20141,3782,96,0,1,2,27132,320,48.5
20143,6048,95,0,0,3,26260,410,42.2
20145,6911,85,5,0,8,24125,338,43.1
20147,5501,95,0,0,3,25072,343,44.7
20149,22625,90,1,1,5,25964,538,34.7
20151,9739,90,1,0,7,27078,462,39.1
20153,2545,93,0,0,5,27559,342,50.9
20155,64058,85,3,1,9,23578,472,39.5
20157,4806,97,0,1,1,25317,312,50.9
20159,10014,84,2,0,11,23687,344,37.9
20161,75022,78,6,4,8,23992,748,24.7
20163,5186,95,0,1,2,23891,344,43.9
20165,3184,95,0,0,3,24843,338,48.8
20167,6988,94,1,0,2,26128,358,47.1
20169,55735,81,3,2,11,25641,517,37.7
20171,4928,82,0,1,17,30179,577,42
20173,506529,69,9,4,14,26016,561,34.6
20175,23274,34,4,3,58,20442,495,29.4
20177,178792,75,7,1,12,26691,565,38.8
20179,2531,94,0,0,4,28733,321,45.7
20181,6054,85,1,0,12,21786,412,38.4
20183,3740,96,0,0,2,27315,283,50.7
20185,4320,84,1,0,13,25476,330,43.7
20187,2149,60,1,0,35,22690,434,35.7
20189,5772,63,1,0,34,24827,499,34.9
20191,23638,90,1,0,5,24214,420,40.8
20193,7925,92,2,0,5,26309,393,35.3
20195,2951,95,0,0,2,28817,401,49.1
20197,6997,94,0,0,3,23962,497,42.1
20199,1595,97,0,0,3,28265,285,41.8
20201,5686,94,1,0,3,23440,313,46.3
20203,2204,68,0,0,29,23367,382,35.7
20205,9061,93,0,1,3,22538,367,43.8
20207,3211,94,1,0,3,21432,326,47.4
