"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
47031,52344,91,3,1,4,20737,450,38.9
47033,14524,77,14,0,8,19742,381,40.2
47035,54977,96,0,0,2,20544,422,47.4
47037,612884,59,28,3,9,27780,646,34
47039,11716,93,2,0,2,19757,295,44
47041,18569,91,2,0,6,17976,360,39.7
47043,48712,91,4,0,3,21415,507,37.8
47045,38174,82,14,0,2,19169,391,39.1
47047,37458,68,29,1,2,26898,431,40.3
47049,17777,98,0,0,1,17291,321,41.6
47051,41054,90,3,0,2,20817,426,40.7
47053,49015,78,19,0,2,20065,360,40
47055,29558,86,11,0,2,19778,365,41.9
47057,22419,96,0,0,2,16783,350,41.3
47059,68172,94,2,0,2,18782,381,41.8
47061,13910,86,1,0,1,14000,289,41
47063,61857,84,4,1,10,21162,425,38.7
47065,328960,73,20,2,4,26588,538,39.1
47067,6782,98,0,0,0,13717,272,42.8
47069,27655,56,41,1,1,15838,315,39.3
47071,25995,93,3,0,2,18122,381,42.5
47073,56562,96,1,0,1,19600,393,41.7
47075,19010,45,51,0,3,17047,381,38
47077,27518,88,8,0,2,19988,387,39.4
47079,32042,88,8,0,2,20687,386,43.4
47081,24506,92,4,0,2,18447,393,39.5
47083,8286,94,2,0,2,17791,397,41.7
47085,18416,95,3,0,1,20874,371,40.7
47087,11491,97,0,0,1,17452,298,43.9
47089,50600,93,2,0,3,19680,445,39.7
47091,18190,95,2,0,1,16638,329,42.7
47093,423748,85,9,2,3,27349,560,37.1
47095,7827,68,28,0,1,11813,244,38.4
47097,27745,62,35,0,2,16006,361,35.9
47099,41319,95,2,0,2,18086,332,38.9
47101,12003,95,1,0,3,17473,352,40.4
47103,32885,88,6,0,2,22811,347,40.7
47105,47102,91,1,0,6,27046,449,45.1
47107,52075,91,4,1,3,19796,411,40.6
47109,25760,91,6,0,1,18488,336,41.1
47111,21934,95,1,0,3,16518,347,37.3
47113,97378,59,36,1,3,22948,476,36.6
47115,28123,93,2,0,1,20811,429,41.5
47117,29902,87,7,0,4,20157,467,38.7
47119,79029,80,13,0,5,23136,510,37.9
47121,11581,96,1,0,1,18768,425,40.9
47123,44015,93,2,0,3,18651,388,40.2
47125,163603,68,19,2,7,22092,581,30.4
47127,6266,94,1,0,1,26678,407,42.8
47129,21664,94,3,1,1,17883,391,39.6
47131,31905,85,10,0,3,21235,349,40.5
47133,21777,97,1,0,0,17720,327,41.3
47135,7778,95,2,0,1,17028,358,42.9
47137,5072,95,0,0,3,19327,326,42.3
47139,16690,97,0,0,1,17481,382,41.6
47141,70570,90,2,1,5,19434,437,35.7
47143,31215,93,2,0,3,17655,411,40
47145,54156,94,2,1,1,23196,419,44.2
47147,64347,85,7,0,6,22658,542,37
47149,250517,77,12,3,6,24390,670,32
47151,22171,98,0,0,1,15087,300,36.7
47153,13814,90,0,0,3,18094,401,39
47155,87507,92,1,1,4,22047,532,40.7
47157,922696,40,51,2,5,25002,593,34.2
47159,19035,94,2,0,2,21026,360,38.8
47161,13133,94,2,1,2,20670,372,42.7
47163,155815,95,2,1,1,23263,420,42.9
47165,155592,88,7,1,4,26014,611,38.2
47167,59689,77,19,1,2,21585,457,36.7
47169,7751,86,7,2,2,19996,409,38.1
47171,18257,95,1,0,3,20540,356,44.1
47173,19088,97,0,0,1,16155,406,39.6
47175,5503,95,2,0,1,17160,266,43.2
47177,39539,88,3,1,8,18508,417,38.2
47179,119768,91,4,1,3,24114,472,38.9
47181,17016,91,6,0,1,15814,291,40.5
47183,34557,88,7,1,2,18895,380,37.4
47185,25460,95,2,0,2,17880,377,41.3
47187,174260,87,4,3,4,41220,911,37.9
47189,109563,88,7,1,3,27814,609,38.8
48001,58016,62,21,1,15,17465,446,38.5
48003,14048,49,1,1,47,29605,416,34.6
48005,85254,64,15,1,19,20104,476,35.7
48007,23247,71,1,1,24,25610,581,46.8
48009,9055,91,1,1,7,23882,343,41.4
48011,1958,89,1,0,9,24195,459,43
48013,44049,37,1,0,61,18461,432,35.6
48015,27783,67,10,0,22,26959,509,40
48017,7027,50,6,0,44,18275,281,30
48019,20265,82,1,0,16,24249,497,47.6
48021,72289,58,8,1,31,22918,610,37.6
48023,3795,84,1,0,14,22894,306,45.9
48025,31896,34,9,0,56,14188,517,35.7
48027,294689,52,20,3,21,22722,617,29.5
48029,1650052,31,7,2,58,23225,628,32.7
48031,10085,79,2,0,18,27010,506,45.2
48033,564,80,0,0,20,40916,418,43.2
48035,18067,81,2,0,15,21269,398,44.4
48037,91399,66,23,1,6,22293,465,37.4
48039,300522,55,11,5,27,27529,623,34.9
48041,185426,60,11,5,22,21018,603,24.1
48043,8971,53,1,2,42,23577,420,40.3
48045,1723,72,1,1,23,17652,435,44.8
48047,7349,7,0,0,93,14728,233,36.3
48049,38199,75,4,0,19,20586,413,39
48051,17058,69,12,1,17,21379,409,41.3
48053,42215,77,2,0,19,25245,510,43
48055,37416,45,7,1,46,18106,518,34.5
48057,21120,47,2,4,45,22835,423,38.6
48059,13458,89,0,0,7,22300,408,41.3
48061,393566,11,0,1,87,13695,422,30.2
48063,12288,60,18,0,19,18710,396,38.1
48065,6284,88,1,0,8,24977,383,40.7
48067,30254,77,17,0,3,20137,343,43.2
48069,7848,40,2,0,56,16073,450,33.6
48071,32371,71,9,1,18,26453,512,35.8
48073,50035,64,15,0,19,17230,401,37.9
48075,7115,62,12,1,25,16338,403,33
48077,10922,93,1,1,4,24565,423,44
48079,3155,43,5,0,50,16018,396,34.6
48081,3301,78,1,0,19,18384,291,46.1
48083,8857,80,2,0,15,16494,289,44.5
48085,738745,65,8,11,14,37362,794,34.6
48087,3009,57,6,0,35,21726,318,36.3
48089,20751,61,14,0,24,22676,417,42.5
48091,102836,72,1,1,24,31862,676,42
48093,13863,75,0,1,24,18086,310,42.2
48095,4047,48,2,1,50,17731,296,40.5
48097,38316,80,3,1,15,23598,509,38.9
48099,74082,62,17,2,15,18936,596,29.1
48101,1618,68,12,0,15,17385,184,46
48103,4141,45,4,0,50,20185,372,38.2
48105,3746,42,0,0,58,24194,418,34
48107,6207,44,4,0,51,17940,328,36.8
48109,2480,28,0,0,72,16060,277,30.1
48111,6471,57,2,0,37,18940,531,33.4
48113,2321014,35,22,5,37,26185,677,32.3
48115,13853,39,8,0,52,15288,304,34.9
48117,19054,32,1,0,65,16687,471,30.8
48119,5248,84,8,0,5,20837,384,41.2
48121,628084,66,8,6,17,32538,724,32.6
48123,20025,58,10,0,31,20020,336,43
48125,2441,65,3,0,30,18642,188,41.1
48127,9908,13,0,2,85,14045,257,35.4
48129,3655,86,4,1,8,20137,366,40.9
48131,11999,11,1,0,87,15134,293,36.4
48133,18560,82,3,0,14,17973,310,41
48135,133015,43,4,1,51,22859,487,31.3
48137,2029,47,0,0,53,31109,275,42.6
48139,143502,66,9,1,23,25346,627,34.6
48141,772280,14,3,1,82,16768,520,31.2
48143,37142,78,1,1,18,20903,455,31.7
48145,17799,53,24,2,19,14979,346,38.9
48147,33765,81,7,0,9,20221,414,40.2
48149,24175,75,7,1,17,26898,429,45.6
48151,4057,72,3,0,23,20516,247,45
48153,6599,44,2,0,51,18093,354,35.7
48155,1379,74,3,1,22,18368,230,41.9
48157,541983,37,21,16,23,32016,861,34.6
48159,10675,82,5,0,12,23821,441,40.9
48161,19461,70,17,0,12,23235,378,41.1
48163,16956,20,3,0,76,15036,333,31.7
48165,16658,61,1,0,36,22785,340,29.2
48167,286326,60,14,3,22,28959,651,37.1
48169,6204,40,2,0,56,16185,338,35.6
48171,24197,79,0,0,19,28072,648,49.3
48173,1317,67,4,0,29,26104,392,39.6
48175,7161,60,4,0,33,28120,366,44.5
48177,19635,46,8,0,45,18716,320,36.4
48179,22497,71,5,0,22,20567,433,38.7
48181,119111,80,5,1,10,23242,530,38.9
48183,119525,62,20,1,15,23024,540,35.4
48185,26208,61,16,1,20,17365,419,38.7
48187,122728,56,6,1,35,25218,611,36.3
48189,36041,39,5,0,54,16322,412,32.5
48191,3424,59,7,0,30,20126,334,42.8
48193,8473,90,0,0,9,22429,378,45.5
48195,5470,57,1,1,41,21095,411,36.4
48197,4226,72,9,1,17,17401,274,44.2
48199,53220,88,6,1,4,23965,482,38
48201,3950999,34,19,6,40,26788,656,32
48203,64484,66,22,1,10,22019,486,37.6
48205,5963,71,7,0,21,24616,466,39.9
48207,5842,71,5,0,23,22734,250,44.2
48209,146439,60,4,1,34,25998,670,30
48211,3668,74,0,0,22,29343,428,41.8
48213,78299,82,6,0,10,21580,442,42.3
48215,736973,8,0,1,90,13480,434,28.1
48217,34854,74,7,0,18,20554,417,39.9
48219,22933,53,3,0,42,20255,448,33.4
48221,49816,87,0,1,10,30687,627,45.5
48223,34540,76,8,1,14,21163,453,39.2
48225,23642,63,26,0,9,18813,337,42.8
48227,34285,54,5,1,38,17832,430,38.3
48229,3441,19,0,1,79,11485,385,36.9
48231,84836,75,9,1,13,21646,538,37.2
48233,22094,75,2,0,19,21075,432,37.2
48235,1673,74,4,0,22,31857,416,44.5
48237,9072,82,4,0,12,21349,363,39.2
48239,13987,64,7,0,28,24337,423,39
48241,35248,76,16,1,5,19182,371,39.6
48243,2340,62,0,1,36,22007,285,47.7
48245,249349,46,34,3,16,22095,521,36.2
48247,5211,5,0,0,92,17163,267,33.1
48249,40631,20,1,0,78,16976,407,33.9
48251,147611,78,3,1,17,23669,604,36.1
48253,20157,62,12,0,24,15880,289,38.2
48255,14880,40,10,0,48,15949,314,38.5
48257,98402,71,10,1,16,23909,631,35.2
48259,31515,78,1,1,20,36418,756,43.3
48261,241,37,0,0,63,16655,496,51.2
48263,772,87,0,0,12,27021,317,45.8
48265,48826,73,2,1,23,25454,597,46.7
48267,4568,73,0,3,23,27118,393,50.4
48269,219,82,0,4,10,39511,446,39.5
48271,3555,45,1,1,51,14207,272,44.9
48273,31611,24,4,2,69,18580,462,28.9
48275,3708,64,8,0,27,20375,264,42.5
48277,49536,77,13,1,6,20588,411,39.6
48279,14092,45,5,0,49,17553,389,35.9
48281,19677,76,3,1,17,22943,461,40.1
48283,6709,17,2,1,79,13542,269,32
48285,19217,77,7,0,15,23168,377,44.5
48287,16499,66,11,0,21,23074,452,40.2
48289,16640,78,9,0,12,22484,387,45.1
48291,74922,70,11,0,17,18807,501,35.9
48293,23170,63,19,0,18,18420,415,39.4
48295,3218,68,0,2,27,24839,399,39.8
48297,11507,61,3,0,35,21540,432,41.8
48299,18992,90,1,0,8,29027,458,54.5
48301,41,78,0,0,0,42220,NA,36.9
48303,269932,58,7,2,31,22831,580,30.3
48305,5988,50,1,1,45,19752,323,40.6
48307,8220,68,2,1,28,20116,308,42.8
48309,229587,60,15,1,23,20652,546,32.7
48311,897,47,0,0,52,21358,413,35.5
48313,13433,59,22,0,19,14245,356,34.1
48315,10771,72,23,1,3,20125,334,47.9
48317,4606,51,3,0,44,19695,204,35.3
48319,3928,82,0,0,16,23555,302,46.2
48321,36647,48,11,2,37,22623,396,37.7
48323,52493,3,0,0,95,12444,357,29.6
48325,45073,47,3,1,49,20604,463,37.6
48327,2212,69,0,0,30,23362,315,50.4
48329,132103,55,6,1,36,30956,596,33.6
48331,24934,66,9,0,22,21509,387,39.8
48333,4887,80,0,0,19,20438,236,47.7
48335,9342,51,12,0,35,13358,344,35.6
48337,19789,89,0,0,9,22328,403,43.1
48339,427717,73,4,2,19,31959,721,35.8
48341,21102,40,1,5,52,18239,447,31.1
48343,13077,68,23,0,7,20292,326,43.5
48345,1123,89,1,0,10,19754,228,44.3
48347,63141,63,18,1,16,18180,492,29.9
48349,47483,61,15,1,22,20539,455,36.6
48351,14389,74,21,0,3,17721,227,40.3
48353,14990,61,4,0,32,19973,329,38.6
48355,334370,34,4,1,60,22558,598,34.7
48357,9953,52,0,0,45,21143,417,31.2
48359,2020,82,3,0,10,22504,605,34.9
48361,82014,84,8,1,5,23155,481,38.2
48363,27927,79,3,0,17,21551,474,40.1
48365,23569,74,17,0,7,22846,386,39.7
48367,112158,86,2,0,10,28539,600,38.3
48369,10098,42,0,0,57,16926,407,32.2
48371,15400,28,5,1,65,16717,392,36
48373,45590,73,11,1,12,16961,410,43.4
48375,120124,51,10,3,34,18725,501,32.7
48377,7703,16,0,0,83,15635,242,38.1
48379,10942,88,3,0,7,20855,346,44.5
48381,116811,79,2,1,15,28668,586,35.4
48383,3298,35,5,0,60,23028,356,30.3
48385,3279,77,0,0,23,15074,366,49.1
48387,12987,75,17,0,6,18105,311,44.3
48389,13269,11,3,0,85,13112,268,32.4
48391,7434,46,7,0,45,18638,384,43.2
48393,877,97,0,1,2,29291,410,45.1
48395,16574,59,22,1,17,21113,335,40.2
48397,73311,75,5,2,15,33274,910,35.3
48399,10492,66,2,0,31,20056,321,43.1
48401,52016,67,18,0,13,22392,423,39.2
48403,10653,88,9,0,3,18155,291,49.7
48405,8996,70,24,0,5,17184,280,46.3
48407,25859,77,11,0,10,21453,438,42.2
48409,66100,43,2,1,53,20766,532,35.1
48411,6023,71,1,0,26,19721,254,40.2
48413,3343,54,1,0,44,21299,382,35.9
48415,16579,59,5,1,34,22424,421,37.6
48417,3182,87,2,0,10,22346,314,41
48419,25423,66,18,0,15,20103,308,38.4
48421,3000,63,0,0,36,21587,418,36.7
48423,203393,63,18,1,16,25374,587,35.9
48425,8200,80,1,0,17,26314,433,39.2
48427,59989,1,0,0,98,11659,288,28.6
48429,9562,77,3,1,19,19573,365,39.8
48431,1160,72,0,0,28,20640,375,42
48433,1434,85,7,0,8,25177,196,46.1
48435,4257,40,3,0,56,23325,373,36.7
48437,7828,53,6,1,38,16513,382,35.8
48439,1743300,53,14,5,26,27333,650,33.2
48441,129477,68,7,1,21,22606,523,32.7
48443,850,45,0,9,46,18871,361,45.4
48445,12498,47,5,0,47,22306,386,35.5
48447,1814,91,0,1,7,20677,183,47.9
48449,30995,51,9,1,38,17520,410,32.5
48451,108000,59,4,1,35,22292,527,34.3
48453,979712,51,8,6,33,31785,745,31.6
48455,14451,81,11,1,7,19828,346,46.1
48457,21472,81,14,0,3,19450,367,41.2
48459,38685,83,9,1,6,21946,438,40.4
48461,3243,51,5,0,43,23112,300,38.8
48463,26285,30,0,1,68,17842,431,34.9
48465,48088,18,2,1,79,16615,424,32.1
48467,52362,86,3,0,9,20989,483,41.8
48469,85813,49,6,1,43,24146,497,36.4
48471,66353,59,22,1,16,13920,569,34.3
48473,40831,46,25,1,27,21621,542,32.3
48475,10505,47,5,0,46,20055,337,36.5
48477,32949,67,18,1,13,25464,537,40.8
48479,240346,4,0,1,95,14163,513,27.4
48481,41036,49,14,0,36,21049,412,37.4
48483,5235,74,3,1,20,27282,375,40.3
48485,130976,69,11,2,16,22837,517,34.1
48487,13637,64,9,0,25,19916,377,36.6
48489,21769,11,2,0,86,10800,378,31.6
48491,391715,65,6,5,22,29663,800,34
48493,41264,59,2,0,38,25149,518,39.2
48495,6933,45,1,0,51,19309,360,34.7
48497,58054,81,1,0,16,24075,583,37.5
48499,41625,85,5,0,8,21682,475,46.5
48501,7706,41,2,0,56,19937,435,32.8
48503,18298,82,1,0,15,24656,412,41.8
48505,13609,8,0,0,92,13915,317,29
48507,11658,8,0,0,92,10180,241,31
49001,6431,89,0,0,9,16131,524,31.7
49003,48221,89,0,1,8,20465,504,30.2
49005,107078,86,1,2,9,19670,528,25.2
49007,20765,85,1,1,12,20260,415,34.9
49009,839,91,0,1,6,22862,406,43
49011,294532,86,1,2,8,25244,720,28.7
49013,17408,87,0,1,5,21787,525,30
49015,10728,92,0,0,6,19968,450,31.5
49017,4958,92,0,0,2,23187,329,39.8
49019,8987,85,0,0,8,20611,605,40.5
49021,44439,88,0,1,7,16898,556,26.1
49023,9855,94,0,0,3,18193,555,29
49025,6893,94,0,0,3,25155,465,45.3
49027,12189,86,0,1,11,18839,370,33.7
49029,9013,96,0,0,2,24276,540,31.6
49031,1661,90,2,0,6,16140,555,37.4
49033,2181,98,0,0,1,25376,500,40
49035,1000155,75,1,3,16,25041,716,30.4
49037,14299,44,0,0,4,15150,376,30
49039,26651,87,1,1,9,15731,440,28.3
49041,20438,93,0,0,4,18856,473,31.9
49043,35295,86,0,2,11,40270,864,36
49045,55398,85,1,1,11,22020,648,29.1
49047,30991,83,0,1,6,24160,751,29
49049,486067,85,0,1,10,20210,675,24.3
49051,22176,86,0,0,12,26873,781,31.3
49053,134033,86,0,1,9,21378,752,31.8
49055,2706,93,0,0,7,19829,483,38.1
49057,222849,79,1,1,16,22849,603,30.6
50001,36841,95,1,1,2,26599,720,40.4
50003,37122,96,0,1,1,27962,643,44.3
50005,31214,96,1,1,1,22504,521,41.9
50007,154729,92,2,3,2,31095,846,36.2
50009,6359,97,1,0,1,20040,448,45.8
50011,47547,95,0,0,1,24767,650,38.9
50013,7105,95,0,0,1,30499,657,44.5
50015,24040,96,1,1,1,27164,751,39.2
50017,29059,96,0,0,1,25951,625,42.9
50019,27256,96,1,0,1,20652,537,43.1
50021,62278,97,0,0,1,25426,634,43.3
50023,59379,95,1,1,2,28337,671,41.4
50025,44438,95,1,1,2,27247,642,44.1
50027,56891,96,1,1,1,29053,715,44.8
51001,34066,61,29,0,8,22766,490,43.9
51003,96633,79,10,4,5,36685,884,37.6
51005,16406,93,6,0,0,22013,330,44.7
51007,12517,73,24,0,2,24197,559,41.5
51009,32315,75,19,0,2,21097,442,41.1
51011,14653,76,22,0,0,22388,399,43.3
51013,197467,64,8,9,15,57724,1448,33.9
51015,73201,92,4,0,2,23571,540,42.3
51017,4779,94,4,1,1,22083,488,47
51019,67697,90,6,1,2,27732,469,43.2
51021,6873,95,3,1,0,20468,346,44.6
51023,32867,94,4,1,1,29540,600,43.6
51025,17707,40,59,0,1,16739,408,40
51027,24459,96,2,1,0,16742,321,42.6
51029,16874,61,37,0,1,16752,468,43.4
51031,54174,81,14,1,2,22044,447,40.4
51033,27844,64,29,0,3,25024,692,38.7
51035,29985,96,1,0,1,18670,360,44.7
51036,7205,41,49,0,2,23955,508,45.6
51037,12644,66,32,0,1,17348,337,42.8
51041,308633,67,21,3,7,31711,845,36.9
51043,14013,88,5,1,4,34630,775,43.8
51045,5173,98,1,0,0,23461,340,43.2
51047,45749,72,16,1,8,27507,763,37.1
51049,9855,63,33,0,2,19691,470,40.7
51051,15966,98,0,0,0,16278,305,43.2
51053,27449,63,33,1,2,23423,609,40.1
51057,10901,56,39,0,3,23795,582,44
51059,1048554,56,9,17,15,49001,1390,37.3
51061,64546,82,8,1,6,38710,946,40.4
51063,15030,95,2,0,2,21425,350,43.6
51065,25308,79,15,1,3,29407,709,41.1
51067,54938,88,8,0,2,23527,460,43.3
51069,75835,86,4,1,6,27977,839,38.7
51071,17205,96,1,0,1,20985,393,42.4
51073,36610,86,9,1,3,27395,595,41.9
51075,21136,69,28,0,2,38553,825,44.1
51077,15855,94,2,0,2,19499,311,46
51079,18082,86,7,1,4,24969,755,38.7
51081,12181,38,60,1,1,17631,439,40
51083,36311,60,37,0,2,19909,361,43.9
51085,99172,86,9,1,2,34201,838,40.4
51087,300053,59,28,6,4,33001,801,37.1
51089,54860,72,22,0,5,19206,373,43.6
51091,2395,98,0,0,0,25690,397,52.4
51093,34762,71,25,1,2,29547,527,42.6
51095,64386,78,13,2,4,38162,887,44.3
51097,6926,65,32,0,2,21777,590,42.5
51099,22794,75,17,1,4,32630,763,36
51101,15509,76,19,0,2,26853,585,39.1
51103,11478,70,29,0,1,29275,604,53.4
51105,25434,94,4,1,1,16513,299,40.7
51107,291653,64,7,14,12,45356,1369,34.3
51109,32248,77,18,1,2,27562,640,42.3
51111,12968,59,37,0,3,17744,405,43
51113,13342,85,11,1,2,26081,645,43.3
51115,9004,87,10,0,1,27011,684,48.9
51117,32774,59,37,1,2,20162,388,45.1
51119,10831,78,19,0,1,28539,587,50.4
51121,92527,86,4,6,3,22040,630,26
51125,14989,82,14,0,3,26996,455,46.4
51127,17655,80,16,1,1,31741,800,41.9
51131,12572,54,38,1,6,23233,432,46.3
51133,12419,71,28,1,1,28646,585,52.6
51135,15819,55,39,0,3,20318,485,41.9
51137,32730,81,13,1,3,26447,705,42.1
51139,24116,95,2,0,2,22969,453,42.4
51141,18643,90,6,0,2,18396,320,45.4
51143,63147,74,22,0,2,20652,376,43.4
51145,27758,78,19,1,2,25851,642,40.3
51147,22723,62,35,0,1,18192,510,31.4
51149,35129,58,32,1,6,25769,821,36.6
51153,379415,50,19,7,20,35737,1176,33.3
51155,34963,91,5,0,1,20976,390,43.1
51157,7376,90,6,0,1,37149,849,46.8
51159,9328,62,31,0,5,19965,540,42.7
51161,91583,89,5,3,2,31046,671,42.5
51163,22217,97,2,0,0,23753,481,45.3
51165,74922,92,2,1,5,25274,557,39.8
51167,28842,97,1,0,0,17909,323,42.4
51169,23234,97,1,0,1,18667,296,44.3
51171,41468,91,2,1,6,24502,579,42.8
51173,32383,95,2,0,1,19906,364,42.3
51175,18493,60,38,0,1,21201,456,42.6
51177,120212,73,15,2,7,31012,994,35.7
51179,124587,69,17,3,9,34691,1122,34.2
51181,7039,50,48,0,1,23835,438,43.5
51183,12167,38,60,0,1,16735,430,41
51185,44706,95,3,1,0,19016,363,43.4
51187,37044,89,4,1,3,29098,681,39.1
51191,54322,96,1,0,1,23488,423,43
51193,17237,64,28,1,5,27501,648,45.7
51195,41496,92,5,0,1,17944,371,39.4
51197,29005,95,4,0,1,20589,387,42.6
51199,64846,75,14,4,4,35823,1050,39.3
51510,133647,55,21,6,15,54345,1256,35.7
51515,6177,73,22,0,1,20092,479,43.1
51520,17704,91,7,0,0,19700,410,41
51530,6653,91,6,0,1,19030,473,38.5
51540,42267,66,20,6,5,24578,776,27.7
51550,219268,61,29,3,4,29306,844,36.5
51570,17472,82,10,3,4,26115,692,42.1
51580,5989,83,12,1,1,20781,401,43.5
51590,43787,48,48,1,3,18840,397,42.8
51595,5822,32,63,1,4,19245,392,39.5
51600,22058,63,5,15,14,44008,1353,39.6
51610,11465,75,5,11,9,55389,1399,40.4
51620,8549,41,56,1,0,19453,573,39.7
51630,23375,63,23,3,9,27870,889,28.7
51640,6936,80,4,0,14,19609,314,45.9
51650,139046,42,49,2,4,24051,760,35.4
51660,47406,74,6,4,14,16750,654,22.5
51670,22506,55,38,1,6,19148,570,36.1
51678,6990,79,7,3,7,17022,561,22.4
51680,73726,64,29,2,3,21586,517,31.6
51683,36067,51,12,4,30,28941,1112,32.1
51685,13195,44,12,7,33,27335,1204,30.6
51690,14029,50,45,1,4,19766,395,43.4
51700,181822,47,40,3,7,24249,736,32
51710,242143,45,43,3,6,23773,713,29.5
51720,3886,93,5,0,0,24145,418,40.4
51730,32303,15,79,1,4,19142,614,39.6
51735,12099,94,0,3,2,36840,952,42.3
51740,96785,41,52,1,3,22302,722,35.3
51750,16318,86,8,2,2,16496,555,21.7
51760,201828,38,51,2,6,26034,661,32.6
51770,95793,63,28,2,5,22530,520,38.7
51775,24641,88,7,1,2,27081,610,40
51790,23806,83,12,1,2,24077,529,42.8
51800,82544,52,41,2,3,28441,631,37.5
51810,435996,65,19,6,6,30873,981,34.6
51820,20885,81,9,1,6,23190,513,38.6
51830,13421,72,13,5,6,22851,863,23.1
51840,25953,71,11,2,13,26341,734,37
53001,17884,41,0,1,56,16689,426,29.6
53003,21363,93,0,1,3,23731,496,43
53005,167077,76,1,3,17,27161,622,35.8
53007,70995,72,0,1,24,24378,616,39.7
53009,70638,85,1,2,5,24449,628,48.5
53011,414816,83,2,4,7,27828,742,36.2
53013,3957,90,0,1,4,25810,414,47.2
53015,101244,87,0,1,7,22948,584,39.5
53017,37160,70,0,1,27,22359,613,36.6
53019,7504,75,1,1,3,18021,414,46.4
53021,71329,44,2,2,50,18660,541,28.4
53023,2240,90,0,0,5,22825,475,49.7
53025,85142,59,1,1,37,19718,522,32.2
53027,72092,82,1,1,8,21656,539,41.6
53029,78633,83,2,4,5,29079,820,42.4
53031,29574,89,1,1,3,28528,634,52.7
53033,1879189,66,6,14,8,38211,899,36.9
53035,247336,80,3,5,6,29755,795,38.9
53037,39869,87,1,2,7,23467,666,32.2
53039,20055,84,0,1,10,21553,519,44.9
53041,74650,87,0,1,8,21695,584,41.1
53043,10533,94,1,0,2,24757,443,46.7
53045,59287,84,1,1,7,22530,645,43.6
53047,40238,69,0,1,17,20093,432,42.2
53049,21192,85,0,2,8,23326,503,49.8
53051,12904,90,0,1,3,22546,400,46.4
53053,782681,71,7,6,9,27446,789,35.6
53055,15551,91,1,1,5,35487,727,51.9
53057,115231,78,1,2,16,26925,757,39.9
53059,10869,89,0,1,5,24140,596,43.1
53061,694219,76,2,9,8,30635,869,36.7
53063,461262,87,2,2,4,25127,599,36.6
53065,43171,88,0,1,3,21773,478,44
53067,243563,80,3,5,7,29707,807,38.3
53069,3982,94,0,0,3,23115,494,51.1
53071,57585,75,2,2,19,23027,563,36.9
53073,195993,83,1,4,7,25407,710,36.2
53075,43747,83,2,8,4,19506,567,24.3
53077,236542,49,1,1,43,19325,535,32.3
54001,16256,97,1,0,1,17304,328,41.3
54003,100910,87,6,1,4,25460,587,37.1
54005,24872,98,1,0,0,20457,308,40.9
54007,14558,98,1,0,1,17469,307,42.6
54009,24194,97,2,0,0,22377,357,44.5
54011,95526,91,5,1,1,21907,455,38.9
54013,7588,98,0,0,0,17121,245,44.5
54015,9572,98,0,0,0,16205,285,41.3
54017,8035,98,0,0,1,14658,365,41.8
54019,46138,93,5,0,1,17082,330,41.9
54021,8394,75,14,1,5,13899,380,38.6
54023,11942,98,1,0,1,19358,373,42.8
54025,35373,94,3,0,1,20044,422,44.5
54027,23594,99,0,0,1,17752,373,41.4
54029,30866,95,2,0,1,23118,400,44.6
54031,13832,96,1,0,3,16944,379,40.8
54033,68490,95,1,0,1,21010,387,41.5
54035,29084,98,0,0,1,20633,367,41.6
54037,52033,86,6,1,4,29733,641,38.4
54039,192770,89,5,1,1,25439,452,42.3
54041,16406,98,1,0,0,18240,342,43.1
54043,21879,99,0,0,0,16439,330,40.7
54045,36564,96,2,0,1,18614,337,41.7
54047,22555,88,11,0,0,12955,238,43.7
54049,56356,94,3,0,1,20752,421,41.3
54051,33369,98,0,0,1,21064,335,43.6
54053,27016,98,1,0,0,19609,351,42.1
54055,61844,91,6,1,1,18431,369,41.9
54057,27796,95,3,0,1,20805,355,41.3
54059,26956,97,3,0,0,17629,308,40.6
54061,92715,90,3,3,2,23116,536,29.3
54063,13495,97,0,0,1,18927,325,44.4
54065,17409,97,1,0,1,20732,528,43.5
54067,26189,99,0,0,0,19359,306,43.3
54069,44582,93,3,1,1,23950,396,43
54071,7773,96,3,0,1,19401,428,47.1
54073,7664,97,2,0,0,18770,271,42.2
54075,8808,99,0,0,0,19763,275,45.8
54077,32976,94,3,0,1,19329,303,41.3
54079,54940,96,1,1,1,25857,479,40.8
54081,78513,88,8,1,1,20457,389,40.8
54083,29233,97,1,0,0,18472,332,42.9
54085,10514,98,0,0,1,18255,342,43.3
54087,15116,94,0,0,1,15103,334,42.8
54089,13847,94,4,0,1,15190,289,45.3
54091,16732,97,1,0,0,18562,300,42.1
54093,7137,99,0,0,0,20020,282,45.4
54095,9339,99,0,0,0,18245,292,44.1
54097,23984,97,1,0,1,18823,361,41.3
54099,42647,98,0,0,1,18410,381,41.2
54101,9247,98,0,0,1,17268,295,43.8
54103,16697,98,0,0,0,19899,321,44.1
54105,5753,99,0,0,0,18438,329,42.4
54107,86731,96,1,1,1,22890,422,41.7
54109,23993,98,1,0,0,17662,290,42.3
55001,21044,91,3,0,3,21917,440,47.7
55003,16212,84,0,1,2,19730,420,40
55005,45915,95,1,1,2,22666,495,42.2
55007,15114,87,0,0,1,24028,432,48.2
55009,244376,85,2,3,7,26816,565,36
55011,13744,97,0,0,1,22579,478,42.8
